Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Magnesium Stearate,Talc,Weight(mg),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,DISINTEGRATION_TIME
0.042103022,0.326208178,0.5,0,0.090909091,0.293550532,0.013513514,0.017374517,0.901144641,0.499248873,0.276799195,0,0.083333333,0.083333333,0.605263158,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.582990398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.221403821,0.55204461,0.375,0.315789474,0.409090909,0.361702128,0.175675676,0.224903475,0.715920916,0.298948423,0,0,0,0,0.256292906,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.4,0,0.178326475,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.402621034,0.789962825,0.5,0.210526316,0.454545455,0.258643617,0.391891892,0.544401544,0.359001041,0.058587882,0.226472068,0.336134454,0.2,0.2,0.313501144,0.403012048,0.00090119,0.260651685,0.993069466,0.023358116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.470469812,1,0.125,0.210526316,0.545454545,0.317154255,0.445945946,0.756756757,0.108220604,0.018527792,0.056618017,0.248447205,0,0.05,0.141304348,0.296987952,0.000754762,0.499325843,0.051518308,0.278603883,0.05,0.053571429,0.06,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.198798197,0.64921993,0.024357569,0.333333333,0.333333333,0.42791762,0.126506024,0.000214286,0.299775281,0.0448682,0.670177613,0,0,0,0,0,0,0,0,0.082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.198798197,0.629089079,0.024357569,0.333333333,0.333333333,0.42791762,0.108433735,0.00025,0.257977528,0.045268809,0.681743081,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.124053892,0.29739777,0.25,0.105263158,0.272727273,0.213430851,0.121621622,0.155405405,0.894901145,0.098647972,0,0.243575691,0.066666667,0.133333333,0.199084668,0.259036145,0.000607143,0.300674157,0,0.573523337,0,0.142857143,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093327112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.25811572,0.31598513,0,0.315789474,0.136363636,0.294547872,0.243243243,0.443050193,0.607700312,0.198798197,0.062908908,0.243575691,0.05,0.05,0.369565217,0.337349398,0.000892857,0.569213483,0.053280987,0.732548534,0.555555556,0,0,0,0,1,0,0,0.342465753,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.544609845,0.421933086,1,0.684210526,0.954545455,0.710771277,0.527027027,0.226833977,0.856399584,0.198798197,0,0.22896115,0.1,0.1,0.314645309,0,0,0,0,0,0.222222222,0.214285714,0,0,0,0,0,0,0,0,0,0.102880658,0,0,0,0,0,0,0.209986001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.180210612,0.511152416,0.125,0.263157895,0.181818182,0.355053191,0.162162162,0.324324324,0.592091571,0.198798197,0.289380976,0.153136037,0,0.433333333,0.342105263,0.343373494,0.000845238,0.33258427,0.049675507,0.619578686,0.162555556,0.232142857,0,0,0,0,0,0,0,0.0975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.277957374,0.598513011,0.25,0.157894737,0.318181818,0.134973404,0.243243243,0.301158301,0.597294485,0.018527792,0.181177655,0,0.033333333,0,0.084668192,0.271084337,0.000678571,0.485393258,0.050476725,0.567327551,0.055555556,0,0,0,0,0.2,0,0,0.034246575,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
0.138610891,0.539033457,0.25,0.157894737,0.227272727,0.296210106,0.121621622,0.170849421,0.669094693,0.399098648,0.452944137,0,0.066666667,0,0.42791762,0.325301205,0.00072619,0.257977528,0.045268809,0.57393639,0,0,0,0,0,0.4,0.444444444,0,0.01369863,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2
0.125970305,0.427509294,0.125,0.052631579,0,0.200132979,0.135135135,0.258687259,0.731529657,0.198798197,0,0.365363537,0.1,0,0.28375286,0.439759036,0.000940476,0,0,0.535522511,0,0,0,0,0,0,0.333333333,0,0.102739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.32
0.264600554,0.446096654,0.375,0.263157895,0.090909091,0.304521277,0.256756757,0.666988417,0.766909469,0,0,0.305078553,0.1,0,0.14187643,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058329445,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.33
0.184169264,0.539033457,0.125,0.157894737,0.045454545,0.185837766,0.175675676,0.306949807,0.66805411,0.008512769,0.049068948,0.048715138,0.033333333,0,0.027459954,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0.03,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.36
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.030545819,0.759939607,0.121787846,0.166666667,0,0.42791762,0.203614458,0.000453571,0.295505618,0.046070026,0.524989674,0,0.178571429,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.45
0.006813914,0.148698885,0.375,0,0.090909091,0.293550532,0,0.017374517,0.901144641,1,0.113236034,0.043843624,0.083333333,0.083333333,0.71395881,0.319277108,0.000738095,0.325842697,0.046470635,0.578479967,0,0.357142857,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.142174132,0,0.05,0,0.14187643,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.038527397,0.01875,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.030545819,0.770005033,0.121787846,0.166666667,0,0.42791762,0.227108434,0.000478571,0.16,0.043265764,0.56464271,0.177777778,0.178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.65
0.622137478,0.479553903,0.5,0.473684211,0.409090909,0.621010638,0.635135135,0.421814672,0.665972945,0.008512769,0.150981379,0.048715138,0.033333333,0.1,0.109839817,0.295180723,0.000630952,0.169438202,0.043265764,0.640231309,0.333333333,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.69
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.014521783,0.379969804,0.048715138,0.066666667,0,0.199084668,0.203614458,0.000455952,0.263820225,0,0.584056175,0,0.071428571,0,0,0,0,0,0,0.109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.73
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.014521783,0.392551585,0.060893923,0.066666667,0,0.199084668,0.203614458,0.000455952,0.263820225,0.045388991,0.584056175,0,0.071428571,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.73
0.194816005,0.408921933,0.25,0.157894737,0.136363636,0.278257979,0.175675676,0.36969112,0.618106139,0.158738107,0.142174132,0,0.05,0,0.14187643,0,0,0,0,0,0.020833333,0,0,0,0,0.15,0,0,0.038527397,0,0,0,0.083333333,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.014521783,0.374937091,0.048715138,0.066666667,0,0.199084668,0.196987952,0.000425,0.19258427,0,0.573110285,0.2,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.83
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.014521783,0.387518873,0.060893923,0.066666667,0,0.199084668,0.196987952,0.000425,0.19258427,0.043666373,0.573110285,0.088888889,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.83
0.229079154,0.576208178,0,0.157894737,0.136363636,0.216422872,0.202702703,0.386100386,0.454734651,0.118678017,0.148465023,0.026306175,0.066666667,0.1,0.199084668,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0.004109589,0,0.03,0.202331962,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.22462688,0.669144981,0.25,0.210526316,0.318181818,0.240691489,0.189189189,0.286679537,0.550468262,0.499248873,0.236537494,0.060893923,0.066666667,0.133333333,0.433638444,0,0,0,0,0,0,0.178571429,0,0,0,0,0,0,0.136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.328771366,0.535315985,0.375,0.210526316,0.363636364,0.165558511,0.27027027,0.317567568,0.651404787,0.018527792,0.463009562,0.121787846,0.1,0.1,0.313501144,0.331325301,0.000845238,0.505617978,0.051718612,0.598513011,0.222222222,0,0,0,0,0,0,0,0.136986301,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.22462688,0.669144981,0.25,0.210526316,0.318181818,0.240691489,0.189189189,0.286679537,0.550468262,0.198798197,0.251635632,0,0.233333333,0,0.370709382,0.234939759,0.00052381,0.297078652,0.046070026,0.393019413,0,0,0,0,0,0,0,0,0.143835616,0,0,0.418381344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.201010473,0.502788104,0.125,0.052631579,0.090909091,0.121675532,0.189189189,0.314671815,0.632674298,0.006509765,0.274282838,0.048715138,0.033333333,0,0.14187643,0.34939759,0.000785714,0.272359551,0.042865155,0.508467575,0.033333333,0.035714286,0,0.333333333,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.092113668,0.29739777,0.25,0.157894737,0.136363636,0.184175532,0.067567568,0.125482625,0.925078044,0.048572859,0.100654253,0.284983559,0.1,0.1,0.199084668,0.25,0.000633333,0.494157303,0.051277942,0.594382487,0.111111111,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.332836485,0.710037175,0.125,0.263157895,0.636363636,0.179521277,0.310810811,0.366795367,0.514047867,0.268903355,0.168595873,0.202167824,0.1,0.033333333,0.313501144,0.344578313,0.000966667,0.664044944,0.056485859,0.687732342,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.274182621,0.204460967,0.25,0.315789474,0.454545455,0.375,0.27027027,0.487451737,0.7710718,0.018527792,0.188726724,0.13396663,0,0.066666667,0.14187643,0.295180723,0.000678571,0.315280899,0.046470635,0.578603883,0,0,0,0,0,0,0,0.074074074,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.327997058,0.720260223,0.125,0.263157895,0.363636364,0.247672872,0.297297297,0.397683398,0.346514048,0.098647972,0.201308505,0.13396663,0.033333333,0,0.199084668,0.355421687,0.000821429,0.325662921,0.046831183,0.623089632,0,0.285714286,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.056176078,0.269516729,0.125,0.105263158,0,0.21974734,0.054054054,0.147683398,0.964620187,0.198798197,0.659285355,0.024357569,0.266666667,0.266666667,0.42791762,0.114457831,0.00025,0.258876404,0.045268809,0.670590665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055996267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.185621092,0.727695167,0.125,0,0.136363636,0,0.175675676,0.209459459,0.51508845,0.048572859,0.125817816,0,0.066666667,0.333333333,0.199084668,0.271686747,0.000645238,0.382247191,0.048113132,0.483684428,0,0.357142857,0,0,0,0,0,0,0,0.04,0,0.339506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.402621034,0.789962825,0.5,0.210526316,0.454545455,0.258643617,0.391891892,0.544401544,0.359001041,0.058587882,0.226472068,0.343441725,0.2,0.2,0.313501144,0.33313253,0.00074881,0.268966292,0.980890954,0.02346138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.170618866,0.594795539,0.125,0.157894737,0.090909091,0.254321809,0.162162162,0.297297297,0.625390219,0.158738107,0,0.082815735,0.066666667,0.066666667,0.113272311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.006858711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.246113939,0.466542751,0.625,0.315789474,0.272727273,0.474734043,0.243243243,0.305019305,0.728407908,0.018527792,0,0.204603581,0.033333333,0.033333333,0.110983982,0.192771084,0.000452381,0,0.047271853,0,0,0.714285714,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
0,0.232342007,0.125,0.052631579,0.045454545,0.175531915,0,0,0.995837669,0.198798197,0.125817816,0.207039337,0.083333333,0.083333333,0.256292906,0.384939759,0.00085119,0.260674157,0.045268809,0.509913259,0,0.089285714,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.198798197,0.639154504,0.024357569,0.333333333,0.333333333,0.42791762,0.108433735,0.000261905,0.255730337,0.0448682,0.692688971,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.198798197,0.629089079,0.024357569,0.333333333,0.333333333,0.42791762,0.120481928,0.000261905,0.266067416,0.0448682,0.693928129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093327112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.168102364,0.55204461,0.375,0.105263158,0.272727273,0.127327128,0.148648649,0.138030888,0.714880333,0.038557837,0.125817816,0,0.133333333,0.266666667,0.199084668,0,0,0.348988764,0.048073071,0.392812887,0.066666667,0.357142857,0,0,0,0,0,0,0,0,0,0.349794239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.25811572,0.31598513,0,0.315789474,0.136363636,0.294547872,0.243243243,0.443050193,0.607700312,0.198798197,0.125817816,0.243575691,0.05,0.05,0.398169336,0.277108434,0.000654762,0.367640449,0.047672462,0.640231309,0.555555556,0,0,0,0,1,0,0,0.342465753,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.379875723,0.910780669,0.125,0.157894737,0.318181818,0.231715426,0.405405405,0.692084942,0.086368366,0.078617927,0.256668344,0.208257216,0.1,0,0.256292906,0.319879518,0.000741667,0.347191011,0,0.641676993,0.041666667,0.178571429,0,0,0,0,0,0,0.053082192,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.006509765,0.085556115,0.121787846,0.006666667,0.033333333,0.079176201,0.222891566,0.000467857,0.140898876,0.042544668,0.475216853,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.245629997,0.566914498,0.125,0.157894737,0.272727273,0.12400266,0.22972973,0.325289575,0.546305931,0.018527792,0.075490689,0.238704177,0.05,0,0.14187643,0.34939759,0.000797619,0.301842697,0.046270331,0.604089219,0,0.107142857,0,0,0,0,0,0.055555556,0.020547945,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
0.189686212,0.594795539,0.125,0.105263158,0.181818182,0.162898936,0.148648649,0.189189189,0.607700312,0.098647972,0.030196276,0,0.1,0.133333333,0.199084668,0.222891566,0.000666667,0.346741573,0.046871244,0.545848823,0,0,0,0,0,0,0,0,0,0.04,0,0.418381344,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3
0.264600554,0.446096654,0.375,0.263157895,0.090909091,0.304521277,0.256756757,0.666988417,0.766909469,0,0,0.308732189,0.1,0,0.14187643,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058329445,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.33
0.230627771,0.418215613,0.375,0.210526316,0.090909091,0.304521277,0.22972973,0.588803089,0.783558793,0.098647972,0,0.138350993,0.016666667,0,0.09610984,0.254819277,0.000672619,0.564089888,0.053481292,0.838413879,0.016666667,0.007142857,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.333
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.014521783,0.379969804,0.048715138,0.066666667,0,0.199084668,0.191566265,0.000438095,0.305168539,0,0.595002065,0.177777778,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.36
0.472889526,0.920074349,0.125,0.473684211,0.590909091,0.464760638,0.486486486,0.818532819,0,0.014521783,0.392551585,0.060893923,0.066666667,0,0.199084668,0.191566265,0.000438095,0.305168539,0.046350453,0.595002065,0.066666667,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.36
0.138610891,0.539033457,0.25,0.157894737,0.227272727,0.296210106,0.121621622,0.170849421,0.669094693,0.399098648,0.447911424,0,0.066666667,0,0.42791762,0.34939759,0.000797619,0.301797753,0.046470635,0.563610078,0.044444444,0,0,0,0,0.4,0.444444444,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6
0.208463191,0.213754647,0.5,0.368421053,0.318181818,0.780585106,0.148648649,0.342664093,0.814776275,0.038557837,0,0,0.166666667,0.166666667,0.256292906,0.391566265,0.000928571,0.374382022,0.048073071,0.671210244,0,0.178571429,0,0,0,0,0,0,0.034246575,0,0,0,0,0,0,0,0,0,0.139990667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.67
0.328771366,0.535315985,0.375,0.210526316,0.363636364,0.165558511,0.27027027,0.317567568,0.651404787,0.008512769,0,0.418950189,0.1,0.1,0.199084668,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.02739726,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
0.072126832,0.331784387,0.375,0.157894737,0.045454545,0.201462766,0.054054054,0.034749035,0.859521332,0.098647972,0.198792149,0.121787846,0.066666667,0.066666667,0.199084668,0.21686747,0.00047619,0.224719101,0.054082205,0.724080958,0.133333333,0.178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
0.470469812,1,0.125,0.210526316,0.545454545,0.317154255,0.445945946,0.756756757,0.108220604,0.00891337,0.122798188,0.170502984,0.066666667,0,0.14187643,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0.136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
0.239435529,0.408921933,0.25,0.263157895,0.318181818,0.355053191,0.216216216,0.41988417,0.664932362,0.198798197,0.135883241,0,0.166666667,0.166666667,0.199084668,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
0.299541222,0.399628253,0.125,0.315789474,0.5,0.335106383,0.283783784,0.439189189,0.75962539,0.018527792,0.226472068,0.048715138,0.066666667,0.333333333,0.199084668,0.421686747,0.001041667,0.449438202,0.050076116,0.607187113,0.066666667,0.357142857,0,0,0,0,0,0,0,0,0,0.178326475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
